"variable","lower","upper","x","y","description"
"Assists per game",0.0918033175350713,1.70928813352744,6.89024390243902,0.900545725531255,"Assists per game"
"Assists per game",0.0952792038479927,1.71528062637368,6.89855072463768,0.905279915110837,"Assists per game"
"Assists per game",0.10021165763032,1.72376564911989,6.91025641025641,0.911988653375104,"Assists per game"
"Assists per game",0.110677164530897,1.74169753957562,6.93478260869565,0.926187352053258,"Assists per game"
"Assists per game",0.113434689123545,1.74640642739211,6.94117647058824,0.929920558257829,"Assists per game"
"Assists per game",0.117259982685354,1.75292781833772,6.95,0.935093900511538,"Assists per game"
"Assists per game",0.128360554616198,1.77178155850681,6.97530864197531,0.950071056561504,"Assists per game"
"Assists per game",0.133844790751716,1.78105804744075,6.98765432098765,0.957451419096234,"Assists per game"
"Assists per game",0.139374641296503,1.7903864721006,7,0.964880556698551,"Assists per game"
"Assists per game",0.14509195985084,1.80000479255883,7.0126582278481,0.972548376204834,"Assists per game"
"Assists per game",0.145318630961696,1.80038557638109,7.01315789473684,0.972852103671391,"Assists per game"
"Assists per game",0.151809796256925,1.81127247762049,7.02739726027397,0.981541136938705,"Assists per game"
"Assists per game",0.178457538967126,1.85561840718126,7.08450704225352,1.01703797307419,"Assists per game"
"Assists per game",0.183886742992457,1.86458668113634,7.0958904109589,1.0242367120644,"Assists per game"
"Assists per game",0.208421442375085,1.9048414622428,7.14634146341463,1.05663145230894,"Assists per game"
"Assists per game",0.217469662200081,1.91957639347246,7.16455696202532,1.06852302783627,"Assists per game"
"Assists per game",0.228587925592641,1.93760234168967,7.18666666666667,1.08309513364115,"Assists per game"
"Assists per game",0.229009892944355,1.93828475335316,7.1875,1.08364732314876,"Assists per game"
"Assists per game",0.254714517784797,1.97962232359872,7.2375,1.11716842069176,"Assists per game"
"Assists per game",0.25963893140086,1.98749038744259,7.24691358024691,1.12356465942173,"Assists per game"
"Assists per game",0.261259345257274,1.99007589093849,7.25,1.12566761809788,"Assists per game"
"Assists per game",0.279076661772282,2.01839121647654,7.28358208955224,1.14873393912441,"Assists per game"
"Assists per game",0.306095606987595,2.06094502256862,7.33333333333333,1.18352031477811,"Assists per game"
"Assists per game",0.329289969354457,2.09712262946016,7.375,1.21320629940731,"Assists per game"
"Assists per game",0.329289969354457,2.09712262946016,7.375,1.21320629940731,"Assists per game"
"Assists per game",0.331964784081829,2.10127451171492,7.37974683544304,1.21661964789838,"Assists per game"
"Assists per game",0.333641271743288,2.10387469108204,7.38271604938272,1.21875798141267,"Assists per game"
"Assists per game",0.337543907238914,2.10992136919034,7.38961038961039,1.22373263821463,"Assists per game"
"Assists per game",0.344842544148852,2.121206780927,7.40243902439024,1.23302466253793,"Assists per game"
"Assists per game",0.346760943176733,2.12416816656809,7.40579710144928,1.23546455487241,"Assists per game"
"Assists per game",0.353599377943448,2.13470811510112,7.41772151898734,1.24415374652228,"Assists per game"
"Assists per game",0.375647091558536,2.16852108519517,7.45569620253165,1.27208408837686,"Assists per game"
"Assists per game",0.380177932072932,2.17543885575033,7.46341463414634,1.27780839391163,"Assists per game"
"Assists per game",0.438615716965939,2.26379711834731,7.56060606060606,1.35120641765663,"Assists per game"
"Assists per game",0.461484007103496,2.29797233573689,7.59756097560976,1.37972817142019,"Assists per game"
"Assists per game",0.470665715784388,2.31163575786182,7.61224489795918,1.3911507368231,"Assists per game"
"Assists per game",0.470825698720698,2.31187354509197,7.6125,1.39134962190633,"Assists per game"
"Assists per game",0.521024239247662,2.38603340024663,7.69135802469136,1.45352881974715,"Assists per game"
"Assists per game",0.531600890814008,2.40155153348276,7.70769230769231,1.46657621214838,"Assists per game"
"Assists per game",0.537436917338447,2.41009945378842,7.71666666666667,1.47376818556343,"Assists per game"
"Assists per game",0.551051758431372,2.43000173082977,7.7375,1.49052674463057,"Assists per game"
"Assists per game",0.55504883053281,2.43583462563723,7.74358974358974,1.49544172808502,"Assists per game"
"Assists per game",0.587546316504814,2.48310159073555,7.79268292682927,1.53532395362018,"Assists per game"
"Assists per game",0.640859570549825,2.56012889786146,7.87179487179487,1.60049423420564,"Assists per game"
"Assists per game",0.648054599658556,2.57048334399038,7.88235294117647,1.60926897182447,"Assists per game"
"Assists per game",0.668188282604038,2.59941452792475,7.91176470588235,1.63380140526439,"Assists per game"
"Assists per game",0.69539122654444,2.63841564460827,7.95121951219512,1.66690343557636,"Assists per game"
"Assists per game",0.710726966853265,2.66036548644795,7.97333333333333,1.68554622665061,"Assists per game"
"Assists per game",0.738252972259307,2.69971028651057,8.01282051282051,1.71898162938494,"Assists per game"
"Assists per game",0.750492507871138,2.71718780634466,8.03030303030303,1.7338401571079,"Assists per game"
"Assists per game",0.849679752928616,2.85866338914215,8.17073170731707,1.85417157103538,"Assists per game"
"Assists per game",0.861596350913641,2.87566335025461,8.1875,1.86862985058413,"Assists per game"
"Assists per game",0.867016119691575,2.88339656952392,8.19512195121951,1.87520634460775,"Assists per game"
"Assists per game",0.897176543883112,2.92645388361945,8.2375,1.91181521375128,"Assists per game"
"Assists per game",0.919108117325903,2.95779496952939,8.26829268292683,1.93845154342765,"Assists per game"
"Assists per game",0.955107890750804,3.00931560540062,8.31884057971014,1.98221174807571,"Assists per game"
"Assists per game",0.965423400944321,3.02409889946015,8.33333333333333,1.99476115020224,"Assists per game"
"Assists per game",0.983661521032114,3.05026149198581,8.35897435897436,2.01696150650896,"Assists per game"
"Assists per game",1.1104022208571,3.23321632796963,8.53846153846154,2.17180927441336,"Assists per game"
"Assists per game",1.1294824817215,3.26096696918535,8.56578947368421,2.19522472545343,"Assists per game"
"Assists per game",1.13044033991376,3.26236169811313,8.56716417910448,2.19640101901345,"Assists per game"
"Assists per game",1.14310426158377,3.28081625630457,8.58536585365854,2.21196025894417,"Assists per game"
"Assists per game",1.19319424009069,3.35409152559595,8.6578947368421,2.27364288284332,"Assists per game"
"Assists per game",1.19920846968641,3.36292127934719,8.66666666666667,2.2810648745168,"Assists per game"
"Assists per game",1.24213626342656,3.42615700546611,8.72972972972973,2.33414663444634,"Assists per game"
"Assists per game",1.25275065850616,3.44185253581164,8.74545454545455,2.3473015971589,"Assists per game"
"Assists per game",1.26123516553889,3.45441643043656,8.75806451612903,2.35782579798773,"Assists per game"
"Assists per game",1.27106952187907,3.46899949619763,8.77272727272727,2.37003450903835,"Assists per game"
"Assists per game",1.28439829220134,3.48880013459225,8.79268292682927,2.3865992133968,"Assists per game"
"Assists per game",1.30926937134445,3.5258630387553,8.83018867924528,2.41756620504987,"Assists per game"
"Assists per game",1.31134369862388,3.52896128186311,8.83333333333333,2.4201524902435,"Assists per game"
"Assists per game",1.35299584500816,3.5914223944408,8.89705882352941,2.47220911972448,"Assists per game"
"Assists per game",1.37196318791846,3.62003460866175,8.92647058823529,2.49599889829011,"Assists per game"
"Assists per game",1.4346279551449,3.71543618377455,9.02564102564103,2.57503206945972,"Assists per game"
"Assists per game",1.44969839164836,3.73860500586919,9.05,2.59415169875877,"Assists per game"
"Assists per game",1.44969839164836,3.73860500586919,9.05,2.59415169875877,"Assists per game"
"Assists per game",1.47617585186782,3.77955344934937,9.09333333333333,2.62786465060859,"Assists per game"
"Assists per game",1.55643377938467,3.90595560221297,9.22950819672131,2.73119469079882,"Assists per game"
"Assists per game",1.74822948955026,4.23235434999716,9.6,2.99029191977371,"Assists per game"
"Assists per game",1.78609756536043,4.30440009309689,9.68571428571429,3.04524882922866,"Assists per game"
"Assists per game",1.78757461973925,4.30729559098834,9.68918918918919,3.0474351053638,"Assists per game"
"Assists per game",1.82254885000999,4.37821659838347,9.775,3.10038272419673,"Assists per game"
"Assists per game",1.8321808020221,4.39868131663353,9.8,3.11543105932781,"Assists per game"
"Assists per game",1.83311810184972,4.4006980347026,9.80246913580247,3.11690806827616,"Assists per game"
"Assists per game",1.89150835153569,4.53836741242041,9.97297297297297,3.21493788197805,"Assists per game"
"Assists per game",1.90681959709876,4.58016755396138,10.0253164556962,3.24349357553007,"Assists per game"
"Assists per game",1.9201603666436,4.61972994331729,10.075,3.26994515498045,"Assists per game"
"Assists per game",1.9521183055179,4.73464701745316,10.219512195122,3.34338266148553,"Assists per game"
"Assists per game",1.95696936592217,4.75635460323438,10.2467532467532,3.35666198457827,"Assists per game"
"Assists per game",1.9594434382742,4.76815035241656,10.2615384615385,3.36379689534538,"Assists per game"
"Assists per game",1.97418235220082,4.85542263116988,10.3703703703704,3.41480249168535,"Assists per game"
"Assists per game",1.97925994954765,4.89963603590936,10.425,3.4394479927285,"Assists per game"
"Assists per game",1.98369964159021,4.96092917483867,10.5,3.47231440821444,"Assists per game"
"Assists per game",1.98414573496931,4.97096966780279,10.5121951219512,3.47755770138605,"Assists per game"
"Assists per game",1.98375845617278,5.08938314157319,10.6538461538462,3.53657079887299,"Assists per game"
"Assists per game",1.98343893129048,5.09610901483738,10.6617647058824,3.53977397306393,"Assists per game"
"Assists per game",1.98322561949223,5.10027870354537,10.6666666666667,3.5417521615188,"Assists per game"
"Assists per game",1.98184622369862,5.12322834657437,10.6935483870968,3.5525372851365,"Assists per game"
"Assists per game",1.98084967373384,5.13706727052062,10.7096774193548,3.55895847212723,"Assists per game"
"Assists per game",1.94030314855645,5.40731366119698,11.0123456790123,3.67380840487671,"Assists per game"
"Assists per game",1.93503891350391,5.43162247636099,11.0384615384615,3.68333069493245,"Assists per game"
"Assists per game",1.93207877579123,5.44487934090866,11.0526315789474,3.68847905834995,"Assists per game"
"Assists per game",1.92473403427771,5.47668055689338,11.0864197530864,3.70070729558554,"Assists per game"
"Assists per game",1.9032908660799,5.56273234708953,11.1764705882353,3.73301160658471,"Assists per game"
"Assists per game",1.90107905047448,5.57115861600949,11.1851851851852,3.73611883324198,"Assists per game"
"Assists per game",1.83982420492828,5.78409347388246,11.4,3.81195883940537,"Assists per game"
"Assists per game",1.78618406369529,5.95132474519422,11.5625,3.86875440444475,"Assists per game"
"Assists per game",1.75418467255508,6.04626615577577,11.6527777777778,3.90022541416542,"Assists per game"
"Assists per game",1.73760300633972,6.0944481127215,11.6981132075472,3.91602555953061,"Assists per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
"Blocks per game",-1.43354035082503,-0.399279121496905,0,-0.916409736160968,"Blocks per game"
